Data,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Acumulado,DY (6M)Acumulado,DY (12M)Acumulado,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,DYPatrimonial,VariaçãoPatrimonial,Rentab. Patr.no Período,Rentab. Patr.Acumulada,VacânciaFísica,VacânciaFinanceira,QuantidadeAtivos
2022-08-01,PORD11,Títulos e Val. Mob.,"R$ 97,62",23144.0,"R$ 1,50","1,54%","4,88%","8,83%","15,23%","1,63%","1,47%","1,27%","10,08%","0,15%","1,69%","15,43%","R$ 369.859.708,13","R$ 99,20","0,98","1,42%","0,03%","1,45%","4,92%",N/A,N/A,0
2022-08-01,IDFI11,Híbrido,"R$ 82,39",32.0,"R$ 0,81","0,98%","4,67%","8,14%","0,00%","1,56%","1,36%","0,00%","9,87%","-0,01%","0,97%","-10,87%","R$ 180.214.602,95","R$ 87,57","0,94","1,48%","-7,89%","-6,53%","-10,00%",N/A,N/A,0
2022-08-01,VIFI11,Títulos e Val. Mob.,"R$ 6,90",10702.0,"R$ 0,06","0,87%","2,58%","5,17%","10,19%","0,86%","0,86%","0,85%","6,01%","-0,43%","0,43%","-6,10%","R$ 70.680.725,11","R$ 8,74","0,79","0,69%","-2,44%","-1,77%","-70,99%",N/A,N/A,0
2022-08-01,VILG11,Logística,"R$ 93,45",18500.0,"R$ 0,72","0,77%","2,22%","4,31%","8,21%","0,74%","0,72%","0,68%","4,99%","-2,16%","-1,40%","-4,18%","R$ 1.700.319.033,80","R$ 113,37","0,82","0,63%","-0,12%","0,51%","3,26%","0,00%",N/A,16
2022-08-01,GALG11,Híbrido,"R$ 91,89",7986.0,"R$ 0,82","0,89%","2,62%","5,17%","10,11%","0,87%","0,86%","0,84%","6,01%","-0,59%","0,29%","-2,34%","R$ 582.693.428,16","R$ 101,36","0,91","0,79%","-0,26%","0,53%","2,97%","0,00%","0,00%",6
2022-08-01,BTWR11,Lajes Corporativas,"R$ 105,49",3500.0,"R$ 0,36","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,52%","R$ 90.035.869,83","R$ 111,26","0,95","0,41%","2,64%","3,06%","4,68%","12,00%",N/A,1
2022-08-01,HSRE11,Híbrido,"R$ 99,98",2.0,"R$ 0,63","0,63%","1,75%","3,43%","7,16%","0,58%","0,57%","0,60%","3,99%","-0,02%","0,61%","4,04%","R$ 817.685.505,74","R$ 95,99","1,04","0,58%","-1,17%","-0,59%","2,22%","0,00%",N/A,29
2022-08-01,BBGO11,Títulos e Val. Mob.,"R$ 85,70",2749.0,"R$ 0,74","0,86%","2,59%","0,00%","0,00%","0,86%","0,00%","0,00%","4,24%","-1,36%","-0,51%","2,37%","R$ 396.316.869,10","R$ 98,95","0,87","0,88%","0,06%","0,94%","5,64%",N/A,N/A,0
2022-08-01,HSLG11,Logística,"R$ 84,60",5305.0,"R$ 0,68","0,80%","2,33%","4,45%","8,43%","0,78%","0,74%","0,70%","5,15%","0,73%","1,54%","-0,88%","R$ 1.331.175.063,90","R$ 105,15","0,80","0,62%","-5,03%","-4,45%","-1,98%","1,10%",N/A,5
2022-08-01,FPAB11,Lajes Corporativas,"R$ 202,97",56.0,"R$ 1,60","0,79%","2,37%","4,48%","8,09%","0,79%","0,75%","0,67%","5,14%","3,00%","3,81%","-2,93%","R$ 307.578.197,42","R$ 410,10","0,49","0,39%","0,02%","0,41%","2,40%","33,79%",N/A,1
2022-08-01,EURO11,Logística,"R$ 204,00",151.0,"R$ 1,75","0,86%","2,41%","4,91%","9,63%","0,80%","0,82%","0,80%","5,76%","-6,06%","-5,26%","7,49%","R$ 119.980.004,32","R$ 312,50","0,65","0,56%","-0,09%","0,47%","3,52%","0,00%",N/A,6
2022-08-01,PLRI11,Títulos e Val. Mob.,"R$ 28,25",290.0,"R$ 0,25","0,88%","1,88%","5,94%","10,90%","0,63%","0,99%","0,91%","8,68%","-11,72%","-10,94%","-18,99%","R$ 37.217.103,19","R$ 39,00","0,72","0,53%","-1,58%","-1,06%","-0,98%",N/A,N/A,0
2022-08-01,RDPD11,Títulos e Val. Mob.,"R$ 50,67",12.0,"R$ 0,65","1,28%","3,23%","6,83%","11,57%","1,08%","1,14%","0,96%","7,82%","-4,38%","-3,15%","-3,56%","R$ 60.895.311,27","R$ 56,49","0,90","0,89%","-4,37%","-3,53%","1,34%",N/A,N/A,0
2022-08-01,RNDP11,Títulos e Val. Mob.,"R$ 329,56",2.0,"R$ 3,10","0,94%","3,12%","5,96%","9,64%","1,04%","0,99%","0,80%","6,63%","9,26%","10,28%","-41,32%","R$ 41.453.230,34","R$ 385,68","0,85","0,93%","-17,97%","-17,21%","-40,09%",N/A,N/A,0
2022-08-01,TRXF11,Outros,"R$ 102,54",34770.0,"R$ 0,85","0,83%","2,76%","5,15%","9,82%","0,92%","0,86%","0,82%","5,94%","4,23%","5,09%","7,29%","R$ 710.705.561,28","R$ 98,10","1,05","1,07%","0,36%","1,44%","2,42%","0,00%",N/A,44
2022-08-01,QIRI11,Títulos e Val. Mob.,"R$ 72,00",33.0,"R$ 0,71","0,99%","2,95%","5,37%","9,28%","0,98%","0,90%","0,77%","6,14%","1,98%","2,99%","-14,96%","R$ 12.862.664,22","R$ 85,75","0,84","0,83%","-2,71%","-1,90%","2,00%",N/A,N/A,0
2022-08-01,RRCI11,Títulos e Val. Mob.,"R$ 84,90",1258.0,"R$ 1,20","1,41%","4,39%","8,64%","15,52%","1,46%","1,44%","1,29%","9,95%","-5,59%","-4,26%","9,34%","R$ 46.747.745,79","R$ 97,04","0,87","1,34%","-1,13%","0,19%","7,69%",N/A,N/A,0
2022-08-01,BLMO11,Lajes Corporativas,"R$ 24.999,00",3.0,"R$ 37,45","0,15%","0,25%","0,41%","0,00%","0,08%","0,07%","0,00%","0,41%","0,86%","1,01%","-3,46%","R$ 111.643.463,81","R$ 29.403,07","0,85","0,03%","0,18%","0,21%","12,37%","0,00%",N/A,1
2022-08-01,VSHO11,Shoppings,"R$ 78,59",94.0,"R$ 0,60","0,76%","2,42%","4,65%","9,29%","0,81%","0,78%","0,77%","5,38%","-0,47%","0,29%","5,62%","R$ 206.959.185,53","R$ 98,61","0,80","0,64%","-2,96%","-2,34%","0,25%","12,96%",N/A,3
2022-08-01,GTWR11,Lajes Corporativas,"R$ 70,72",8218.0,"R$ 0,74","1,05%","3,11%","5,90%","10,84%","1,04%","0,98%","0,90%","6,78%","-0,67%","0,37%","-10,31%","R$ 1.175.157.160,49","R$ 97,93","0,72","0,76%","0,04%","0,79%","3,98%","0,00%","0,00%",1
