Data,Códigodo fundo,Setor,Preço Atual,Liquidez Diária,Dividendo,DividendYield,DY (3M)Acumulado,DY (6M)Acumulado,DY (12M)Acumulado,DY (3M)Média,DY (6M)Média,DY (12M)Média,DY Ano,Variação Preço,Rentab.Período,Rentab.Acumulada,PatrimônioLíq.,VPA,P/VPA,DYPatrimonial,VariaçãoPatrimonial,Rentab. Patr.no Período,Rentab. Patr.Acumulada,VacânciaFísica,VacânciaFinanceira,QuantidadeAtivos
2023-05-01,RZAG11,Títulos e Val. Mob.,"R$ 9,21",207790.0,"R$ 0,13","1,47%","3,93%","7,54%","15,41%","1,31%","1,26%","1,28%","5,18%","-2,10%","-0,66%","-2,93%","R$ 647.813.930,73","R$ 9,52","0,97","1,37%","-0,62%","0,74%","1,58%",N/A,N/A,0
2023-05-01,XPID11,Renda,"R$ 84,43",27918.0,"R$ 0,75","0,91%","1,44%","1,44%","0,00%","0,48%","0,24%","0,00%","1,44%","-1,83%","-0,94%","-0,41%",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2023-05-01,JGPX11,Híbrido,"R$ 95,61",461.0,"R$ 1,17","1,23%","3,87%","7,76%","14,79%","1,29%","1,29%","1,23%","5,23%","-0,68%","0,54%","2,73%","R$ 81.714.374,15","R$ 96,35","0,99","1,45%","0,16%","1,62%","2,81%",N/A,N/A,0
2023-05-01,KNCA11,Títulos e Val. Mob.,"R$ 105,27",19394.0,"R$ 1,13","1,08%","3,44%","7,24%","14,85%","1,15%","1,21%","1,24%","4,62%","1,01%","2,10%","0,02%","R$ 1.439.187.178,92","R$ 102,07","1,03","1,37%","0,35%","1,73%","3,75%",N/A,N/A,0
2023-05-01,KDIF11,Renda,"R$ 129,50",19096.0,"R$ 1,00","0,78%","1,93%","1,93%","0,00%","0,64%","0,32%","0,00%","1,93%","1,87%","2,66%","3,84%",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2023-05-01,RBIF11,Renda,"R$ 96,75",13.0,"R$ 0,94","0,97%","1,31%","1,31%","0,00%","0,44%","0,22%","0,00%","1,31%","-2,41%","-1,47%","-1,13%",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2023-05-01,CRFF11,Títulos e Val. Mob.,"R$ 75,89",573.0,"R$ 0,61","0,91%","2,88%","5,69%","10,89%","0,96%","0,95%","0,91%","3,84%","11,33%","12,35%","8,74%","R$ 55.899.806,48","R$ 81,01","0,94","0,75%","-0,96%","-0,21%","0,53%",N/A,N/A,0
2023-05-01,QAGR11,Outros,"R$ 42,97",8076.0,"R$ 0,42","0,99%","3,01%","5,92%","11,03%","1,00%","0,99%","0,92%","4,00%","3,46%","4,49%","4,14%","R$ 281.473.386,20","R$ 55,85","0,77","0,73%","-0,08%","0,65%","-1,68%",N/A,N/A,12
2023-05-01,RBLG11,Logística,"R$ 92,00",5.0,"R$ 0,88","0,96%","2,86%","5,61%","11,10%","0,95%","0,93%","0,93%","3,78%","0,01%","0,97%","0,57%","R$ 64.230.672,96","R$ 100,33","0,92","0,88%","-1,10%","-0,23%","2,59%","0,00%",N/A,1
2023-05-01,CXRI11,Híbrido,"R$ 68,00",277.0,"R$ 0,56","0,85%","2,68%","5,27%","10,39%","0,89%","0,88%","0,87%","3,57%","6,82%","7,73%","7,89%","R$ 125.978.660,14","R$ 79,95","0,85","0,70%","-0,60%","0,09%","0,79%",N/A,N/A,0
2023-05-01,GGRC11,Logística,"R$ 114,38",19851.0,"R$ 1,02","0,93%","2,85%","5,46%","10,46%","0,95%","0,91%","0,87%","3,77%","10,03%","11,06%","10,35%","R$ 1.018.537.085,56","R$ 125,22","0,91","0,80%","0,59%","1,39%","2,68%","0,00%","0,00%",20
2023-05-01,HGIC11,Títulos e Val. Mob.,"R$ 98,51",763.0,"R$ 1,04","1,05%","3,00%","5,77%","11,76%","1,00%","0,96%","0,98%","3,64%","6,03%","7,14%","0,48%","R$ 54.860.122,59","R$ 118,56","0,83","0,87%","2,75%","3,64%","4,23%",N/A,N/A,0
2023-05-01,EGAF11,,"R$ 101,05",2591.0,"R$ 1,20","1,18%","3,91%","0,00%","0,00%","1,30%","0,00%","0,00%","5,36%","2,52%","3,72%","5,68%","R$ 109.963.969,81","R$ 98,47","1,03","1,56%","0,00%","1,56%","1,56%",N/A,N/A,0
2023-05-01,RBRL11,Logística,"R$ 80,48",8013.0,"R$ 0,60","0,76%","2,38%","4,87%","9,28%","0,79%","0,81%","0,77%","3,29%","12,21%","13,06%","13,66%","R$ 709.028.795,20","R$ 106,03","0,76","0,55%","0,58%","1,13%","1,68%","0,00%","0,00%",6
2023-05-01,ERPA11,,"R$ 122,94",200.0,"R$ 0,72","0,59%","1,70%","3,41%","5,49%","0,57%","0,57%","0,46%","2,28%","-0,03%","0,55%","4,81%","R$ 68.656.083,51","R$ 137,06","0,90","0,51%","0,00%","0,51%","0,51%",N/A,N/A,0
2023-05-01,FGAA11,,"R$ 9,53",126013.0,"R$ 0,13","1,34%","4,08%","8,32%","0,00%","1,36%","1,39%","0,00%","5,50%","-1,02%","0,31%","4,01%","R$ 327.298.660,52","R$ 9,60","0,99","1,46%","0,00%","1,46%","1,46%",N/A,N/A,0
2023-05-01,RCRB11,Lajes Corporativas,"R$ 119,40",13992.0,"R$ 0,74","0,63%","1,95%","3,83%","7,10%","0,65%","0,64%","0,59%","2,60%","7,51%","8,19%","7,06%","R$ 769.574.623,05","R$ 208,52","0,57","0,35%","0,10%","0,46%","1,09%","28,40%",N/A,10
2023-05-01,BMLC11,Lajes Corporativas,"R$ 102,15",370.0,"R$ 0,74","0,72%","2,09%","4,58%","9,11%","0,70%","0,76%","0,76%","2,73%","-1,26%","-0,55%","3,53%","R$ 108.966.338,84","R$ 109,14","0,94","0,81%","-0,05%","0,76%","4,10%","7,00%",N/A,2
2023-05-01,SEQR11,Outros,"R$ 59,81",2370.0,"R$ 0,69","1,15%","3,48%","6,87%","13,04%","1,16%","1,15%","1,09%","5,77%","1,15%","2,31%","4,34%","R$ 150.226.262,31","R$ 93,39","0,64","0,74%","-0,15%","0,59%","2,12%","0,00%",N/A,0
2023-05-01,DVFF11,Híbrido,"R$ 67,60",3538.0,"R$ 0,70","1,04%","3,19%","6,54%","12,73%","1,06%","1,09%","1,06%","4,23%","7,71%","8,84%","3,58%","R$ 95.722.303,43","R$ 86,95","0,78","0,81%","-1,30%","-0,50%","-3,03%",N/A,N/A,0
2023-05-01,HCTR11,Outros,"R$ 49,40",72607.0,"R$ 0,50","1,04%","2,92%","6,16%","13,30%","0,97%","1,03%","1,11%","3,97%","-9,89%","-8,95%","-47,51%","R$ 2.620.721.292,22","R$ 118,67","0,42","0,42%","-0,76%","-0,34%","0,26%",N/A,N/A,0
2023-05-01,DCRA11,Títulos e Valores Mobiliários,"R$ 8,79",14634.0,"R$ 0,12","1,35%","3,93%","7,88%","0,00%","1,31%","1,31%","0,00%","5,25%","2,42%","3,80%","3,61%","R$ 64.824.372,42","R$ 9,62","0,91","1,25%","0,00%","1,25%","1,25%",N/A,N/A,0
2023-05-01,DRIT11B,Lajes Corporativas,"R$ 81,61",4.0,"R$ 0,68","0,86%","2,35%","4,30%","7,98%","0,78%","0,72%","0,66%","2,88%","-9,26%","-8,48%","-19,99%","R$ 61.280.546,30","R$ 132,28","0,62","0,64%","0,06%","0,70%","0,92%","10,47%",N/A,6
2023-05-01,BLMG11,Logística,"R$ 65,52",4808.0,"R$ 0,74","1,12%","3,51%","6,80%","12,63%","1,17%","1,13%","1,05%","4,66%","7,20%","8,40%","0,51%","R$ 352.908.327,64","R$ 92,61","0,71","0,82%","-2,04%","-1,23%","0,02%","0,00%","0,00%",4
2023-05-01,BLMR11,Títulos e Val. Mob.,"R$ 6,60",55996.0,"R$ 0,07","0,99%","3,10%","6,11%","12,22%","1,03%","1,02%","1,02%","4,13%","7,87%","8,93%","8,31%","R$ 186.145.692,53","R$ 7,29","0,91","0,89%","-2,67%","-1,80%","-0,56%",N/A,N/A,0
2023-05-01,GTLG11,,"R$ 97,29",10.0,"R$ 0,70","0,71%","2,18%","4,32%","8,56%","0,73%","0,72%","0,71%","2,89%","3,16%","3,90%","2,92%","R$ 660.423.592,57","R$ 92,07","1,06","0,76%","-0,67%","0,08%","1,01%",N/A,N/A,0
2023-05-01,BREV11,Híbrido,"R$ 94,00",21.0,"R$ 0,63","0,72%","5,43%","15,14%","18,97%","1,81%","2,52%","1,58%","6,45%","-3,44%","-2,75%","-9,05%","R$ 113.444.241,78","R$ 117,29","0,80","0,55%","-3,45%","-2,92%","-1,94%","0,00%",N/A,12
2023-05-01,MAXR11,Outros,"R$ 64,98",466.0,"R$ 0,73","1,12%","3,12%","5,48%","10,55%","1,04%","0,91%","0,88%","3,66%","0,43%","1,55%","15,40%","R$ 139.311.049,97","R$ 123,76","0,53","0,60%","0,21%","0,81%","1,06%","2,80%",N/A,8
2023-05-01,SCPF11,Shoppings,"R$ 5,28",173.0,"R$ 0,02","0,36%","1,91%","2,72%","4,25%","0,64%","0,45%","0,35%","1,26%","0,00%","0,36%","1,27%","R$ 49.228.205,74","R$ 11,72","0,45","0,28%","-0,06%","0,22%","0,62%","29,30%",N/A,1
2023-05-01,FATN11,Híbrido,"R$ 93,65",217.0,"R$ 0,82","0,87%","2,53%","5,31%","10,68%","0,84%","0,88%","0,89%","3,49%","0,52%","1,39%","4,06%","R$ 120.479.427,65","R$ 99,15","0,94","0,75%","0,15%","0,90%","1,81%","4,30%",N/A,7
2023-05-01,NCHB11,Títulos e Val. Mob.,"R$ 82,70",5887.0,"R$ 1,25","1,52%","4,01%","7,42%","16,03%","1,34%","1,24%","1,34%","5,16%","3,50%","5,07%","0,05%","R$ 145.806.912,83","R$ 90,18","0,92","1,11%","-1,14%","-0,04%","3,18%",N/A,N/A,0
2023-05-01,SNAG11,Títulos e Valores Mobiliários,"R$ 100,98",8641.0,"R$ 1,06","1,05%","3,29%","6,84%","0,00%","1,10%","1,14%","0,00%","4,48%","0,00%","1,05%","4,14%","R$ 301.813.119,15","R$ 100,60","1,00","1,19%","0,30%","1,49%","3,10%",N/A,N/A,0
2023-05-01,BRCR11,Híbrido,"R$ 56,80",24883.0,"R$ 0,45","0,78%","2,46%","4,97%","9,38%","0,82%","0,83%","0,78%","3,33%","9,23%","10,08%","9,73%","R$ 2.673.022.814,44","R$ 100,35","0,57","0,50%","0,15%","0,65%","-1,63%","21,00%","25,80%",15
2023-05-01,OIAG11,,"R$ 9,40",13866.0,"R$ 0,11","1,14%","4,12%","8,63%","0,00%","1,37%","1,44%","0,00%","5,76%","-11,06%","-10,05%","-0,99%","R$ 88.385.713,15","R$ 9,78","0,96","1,53%","0,00%","1,53%","1,53%",N/A,N/A,0
2023-05-01,FLMA11,Híbrido,"R$ 125,30",245.0,"R$ 0,88","0,72%","2,06%","4,22%","8,56%","0,69%","0,70%","0,71%","2,68%","0,05%","0,77%","-2,35%","R$ 221.802.276,65","R$ 160,65","0,78","0,53%","0,18%","0,71%","1,76%","11,00%",N/A,2
2023-05-01,ONEF11,Lajes Corporativas,"R$ 184,29",180.0,"R$ 0,98","0,53%","1,67%","3,35%","6,69%","0,56%","0,56%","0,56%","2,24%","8,29%","8,87%","8,68%","R$ 183.663.662,36","R$ 201,61","0,91","0,49%","0,04%","0,53%","1,53%","0,00%",N/A,1
2023-05-01,RECR11,Títulos e Val. Mob.,"R$ 83,31",30413.0,"R$ 1,01","1,20%","3,93%","6,98%","12,88%","1,31%","1,16%","1,07%","5,08%","9,17%","10,48%","2,37%","R$ 2.514.926.804,00","R$ 95,11","0,88","1,32%","-0,23%","1,09%","3,11%",N/A,N/A,0
2023-05-01,RECT11,Híbrido,"R$ 50,98",8028.0,"R$ 0,54","1,04%","3,17%","6,06%","11,11%","1,06%","1,01%","0,93%","4,23%","4,16%","5,24%","6,19%","R$ 793.794.227,53","R$ 92,91","0,55","0,58%","-0,31%","0,27%","1,20%","15,10%",N/A,8
2023-05-01,CEOC11,Lajes Corporativas,"R$ 52,96",260.0,"R$ 0,64","1,18%","3,57%","6,74%","11,69%","1,19%","1,12%","0,97%","4,75%","-2,11%","-0,95%","2,01%","R$ 143.085.334,17","R$ 78,80","0,67",N/A,N/A,N/A,N/A,"0,00%",N/A,1
2023-05-01,GCRA11,Híbrido,"R$ 91,79",1303.0,"R$ 1,28","1,38%","4,02%","7,82%","15,60%","1,34%","1,30%","1,30%","5,30%","-1,66%","-0,31%","3,17%","R$ 171.819.082,22","R$ 98,13","0,94","1,29%","0,28%","1,58%","3,96%",N/A,N/A,0
2023-05-01,MGFF11,Títulos e Val. Mob.,"R$ 59,05",11306.0,"R$ 0,50","0,85%","2,83%","5,63%","10,89%","0,94%","0,94%","0,91%","3,84%","6,83%","7,74%","13,67%","R$ 655.755.708,91","R$ 72,45","0,82","0,73%","-6,10%","-5,41%","-2,96%",N/A,N/A,0
2023-05-01,BCFF11,Títulos e Val. Mob.,"R$ 67,13",23368.0,"R$ 0,56","0,82%","2,61%","5,19%","10,17%","0,87%","0,86%","0,85%","3,50%","9,64%","10,55%","12,38%","R$ 1.903.260.829,67","R$ 75,57","0,89","0,74%","-3,03%","-2,31%","1,30%",N/A,N/A,0
2023-05-01,FLCR11,Títulos e Val. Mob.,"R$ 93,50",1485.0,"R$ 1,30","1,39%","3,87%","7,17%","14,39%","1,29%","1,20%","1,20%","5,01%","-0,40%","0,98%","2,39%","R$ 61.970.566,97","R$ 97,81","0,96","1,23%","-0,43%","0,79%","3,07%",N/A,N/A,0
2023-05-01,VSLH11,Outros,"R$ 4,60",53767.0,"R$ 0,03","0,64%","2,04%","5,53%","12,81%","0,68%","0,92%","1,07%","3,52%","-3,87%","-3,26%","-33,94%","R$ 306.068.442,74","R$ 10,25","0,45","0,29%","-2,11%","-1,82%","-0,35%",N/A,N/A,0
2023-05-01,FAED11,Outros,"R$ 141,18",659.0,"R$ 1,62","1,14%","3,35%","6,64%","12,92%","1,12%","1,11%","1,08%","4,50%","-1,72%","-0,60%","4,58%","R$ 139.752.048,22","R$ 217,63","0,65",N/A,N/A,N/A,N/A,"0,00%",N/A,3
2023-05-01,BIME11,,"R$ 6,97",5974.0,"R$ 0,09","1,30%","3,73%","6,44%","14,11%","1,24%","1,07%","1,18%","4,77%","3,28%","4,63%","-5,77%","R$ 52.316.278,56","R$ 8,95","0,78","1,01%","0,31%","1,32%","2,88%",N/A,N/A,0
2023-05-01,DEVA11,Títulos e Val. Mob.,"R$ 53,78",54112.0,"R$ 0,85","1,67%","4,14%","7,61%","14,14%","1,38%","1,27%","1,18%","5,40%","-3,39%","-1,78%","-38,59%","R$ 1.384.543.208,72","R$ 98,58","0,55","0,71%","-1,63%","-0,93%","0,09%",N/A,N/A,0
2023-05-01,FISC11,Lajes Corporativas,"R$ 165,00",200.0,"R$ 0,40","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",N/A,"0,00%","0,00%","0,00%","R$ 195.891.852,31","R$ 115,23","1,43","0,35%","0,01%","0,36%","1,01%",N/A,N/A,0
2023-05-01,NCRI11,Títulos e Valores Mobiliários,"R$ 8,69",450.0,"R$ 0,10","1,12%","3,51%","0,00%","0,00%","1,17%","0,00%","0,00%","3,51%","-0,67%","0,44%","-1,30%","R$ 40.510.932,63","R$ 10,26","0,85","1,07%","1,01%","2,10%","4,88%",N/A,N/A,0
2023-05-01,RBOP11,Outros,"R$ 462,03",144.0,"R$ 8,25","1,77%","3,74%","3,74%","13,33%","1,25%","0,62%","1,11%","3,74%","11,70%","13,67%","15,92%","R$ 78.442.434,13","R$ 771,59","0,60","1,07%","0,06%","1,13%","3,32%","0,00%",N/A,2
2023-05-01,AGRX11,,"R$ 10,73",3226.0,"R$ 0,18","1,66%","4,82%","8,31%","0,00%","1,61%","1,39%","0,00%","6,38%","0,37%","2,03%","12,76%","R$ 66.268.568,65","R$ 10,30","1,04","1,55%","0,00%","1,55%","1,55%",N/A,N/A,0
2023-05-01,CXCI11,,"R$ 76,99",37.0,"R$ 0,84","1,08%","3,25%","6,54%","12,65%","1,08%","1,09%","1,05%","4,36%","3,11%","4,23%","8,40%","R$ 181.772.975,15","R$ 88,34","0,87","0,94%","-2,27%","-1,36%","-0,06%",N/A,N/A,0
2023-05-01,RBRP11,Outros,"R$ 49,45",11579.0,"R$ 0,27","0,55%","1,76%","3,42%","7,80%","0,59%","0,57%","0,65%","2,34%","12,39%","13,01%","9,07%","R$ 945.548.836,61","R$ 77,64","0,64","0,35%","-1,18%","-0,84%","0,41%","13,00%","6,00%",17
2023-05-01,CCME11,Outros,"R$ 95,84",10.0,"R$ 0,90","0,94%","0,94%","0,00%","0,00%","0,31%","0,00%","0,00%","0,94%","0,00%","0,94%","0,94%",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0
2023-05-01,CVBI11,Títulos e Val. Mob.,"R$ 87,48",29795.0,"R$ 1,05","1,20%","3,55%","6,84%","12,89%","1,18%","1,14%","1,07%","4,80%","2,45%","3,68%","3,58%","R$ 1.045.066.409,08","R$ 94,92","0,92","1,11%","0,41%","1,52%","4,48%",N/A,N/A,0
2023-05-01,RBRF11,Títulos e Val. Mob.,"R$ 70,96",28807.0,"R$ 0,63","0,89%","2,85%","5,65%","10,81%","0,95%","0,94%","0,90%","3,81%","9,83%","10,80%","12,77%","R$ 1.055.982.743,68","R$ 77,19","0,92","0,82%","-6,60%","-5,84%","-5,84%",N/A,N/A,0
2023-05-01,IRDM11,Títulos e Val. Mob.,"R$ 85,98",60300.0,"R$ 0,91","1,06%","3,30%","6,07%","12,73%","1,10%","1,01%","1,06%","4,34%","9,88%","11,04%","-1,90%","R$ 3.389.714.938,91","R$ 93,04","0,92","0,75%","-1,77%","-1,03%","3,28%",N/A,N/A,0
2023-05-01,RBRY11,Títulos e Val. Mob.,"R$ 96,72",8394.0,"R$ 1,25","1,29%","3,93%","7,38%","14,50%","1,31%","1,23%","1,21%","5,13%","5,26%","6,62%","6,69%","R$ 554.163.457,16","R$ 99,91","0,97","1,25%","0,13%","1,38%","2,55%",N/A,N/A,0
2023-05-01,RBRR11,Títulos e Val. Mob.,"R$ 88,75",42646.0,"R$ 1,00","1,13%","3,39%","6,38%","12,52%","1,13%","1,06%","1,04%","4,53%","2,08%","3,23%","11,66%","R$ 1.274.513.907,29","R$ 94,84","0,94","1,05%","0,39%","1,44%","2,47%",N/A,N/A,0
2023-05-01,BLCA11,Lajes Corporativas,"R$ 110,00",3.0,"R$ 0,57","0,52%","1,54%","3,43%","6,77%","0,51%","0,57%","0,56%","2,21%","0,52%","1,04%","30,74%","R$ 223.249.725,91","R$ 139,53","0,79","0,41%","-2,14%","-1,74%","-1,34%","0,00%",N/A,1
2023-05-01,GAME11,Híbrido,"R$ 8,55",39542.0,"R$ 0,10","1,17%","3,54%","6,94%","14,43%","1,18%","1,16%","1,20%","4,69%","3,01%","4,22%","3,32%","R$ 216.244.512,99","R$ 9,97","0,86","1,00%","1,11%","2,13%","3,40%",N/A,N/A,0
2023-05-01,CPFF11,Híbrido,"R$ 61,88",6554.0,"R$ 0,40","0,65%","1,93%","4,40%","9,47%","0,64%","0,73%","0,79%","2,59%","8,49%","9,19%","11,87%","R$ 194.714.348,49","R$ 76,27","0,81","0,52%","-3,13%","-2,62%","-2,62%",N/A,N/A,0
2023-05-01,IBCR11,Títulos e Val. Mob.,"R$ 74,89",610.0,"R$ 0,95","1,27%","3,73%","6,70%","14,47%","1,24%","1,12%","1,21%","4,93%","6,97%","8,33%","4,62%","R$ 91.539.316,32","R$ 95,51","0,78","0,84%","-0,91%","-0,08%","9,49%",N/A,N/A,0
2023-05-01,IRIM11,Híbrido,"R$ 88,98",488.0,"R$ 0,93","1,05%","3,42%","6,28%","13,72%","1,14%","1,05%","1,14%","4,54%","5,33%","6,43%","2,83%","R$ 186.681.888,44","R$ 97,23","0,92","0,74%","-1,35%","-0,62%","2,72%",N/A,N/A,0
2023-05-01,RVBI11,Títulos e Val. Mob.,"R$ 76,79",3198.0,"R$ 0,75","0,98%","3,12%","6,23%","12,05%","1,04%","1,04%","1,00%","4,18%","7,84%","8,89%","13,90%","R$ 116.824.281,99","R$ 81,13","0,95","0,92%","-0,61%","0,31%","1,09%",N/A,N/A,0
